date,river_water_area_sqkm,mean_elevation_meters,mean_slope_degrees,land_cover_class_10_percent,land_cover_class_20_percent,land_cover_class_30_percent,land_cover_class_40_percent,land_cover_class_50_percent,land_cover_class_60_percent,land_cover_class_80_percent
2024-05-01,1.0473883321645698,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2024-06-01,0.7393703051458619,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2024-07-01,0.2145411849975586,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2024-08-01,1.4548182469992244,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2024-09-01,1.830596365512504,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2024-10-01,1.0783034359616748,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2024-11-01,0.9256868474872664,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2024-12-01,0.7437600742682962,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2025-01-01,0.5585894617187498,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2025-02-01,0.7563024995665307,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2025-03-01,0.263191652446672,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2025-04-01,0.4847088624889897,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2025-05-01,0.8335110567734662,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2025-06-01,0.0,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2025-07-01,0.0,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2025-08-01,1.0911983844695448,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
2025-09-01,0.0,291.7007893916087,5.154286161917741,26.11120256946745,1.6655816846923168,10.37337860544541,20.17003498715711,16.832981307111037,11.531081400791583,13.315739445335096
