timestamp,location,lat,lon,raw_text,scenario,initial_distress_score
2025-07-11 15:00:00,Sitamata,30.501432882184424,79.14958252890492,Urgent evacuate for old man. No medicine.,Medical,0.29408496310326093
2025-07-11 16:00:00,Ukhimath,30.524414648087763,79.19886102637801,Landslide. road blocked in Sitamata.,Road,0.37280839465796745
2025-07-11 16:00:00,Chopta,30.52405350641956,79.12695791134789,Landslide. road blocked in Chopta.,Road,0.5805952819119571
2025-07-11 17:00:00,Ukhimath,30.515182218256516,79.19594442960756,We are fas gaye near the bridge.,Rescue,0.15038900068871333
2025-07-11 17:00:00,Banswara,30.3957118864846,79.09818975630293,We have zero rations. madad chahiye,Resource,0.44150338670817846
2025-07-11 17:00:00,Phata,30.545232719357358,79.05314468482588,Urgent stuck here for old man. No doctor.,Medical,0.5224376554847273
2025-07-11 18:00:00,Sitamata,30.496181648276217,79.15196737165364,Urgent evacuate for old man. No doctor.,Medical,0.24092738738669997
2025-07-11 18:00:00,Chopta,30.523774720135272,79.13235071043803,Landslide. road blocked in Chopta.,Road,0.41447142338994203
2025-07-11 18:00:00,Banswara,30.397820345725712,79.09677439543779,Landslide. children trapped in Sitamata.,Road,0.9017404651924243
2025-07-11 19:00:00,Sitamata,30.503068347392674,79.15490505142002,Urgent stuck here for old man. No doctor.,Medical,0.47530737582042915
2025-07-11 19:00:00,Phata,30.548720180857927,79.05276412960741,Urgent stuck here for old man. No medicine.,Medical,0.3063088384557132
2025-07-11 19:00:00,Banswara,30.404307573256034,79.10358412751843,Urgent stuck here for old man. No medicine.,Medical,0.2704017701265089
2025-07-11 20:00:00,Sitamata,30.502508710677915,79.15254542874085,Landslide. children trapped in Chopta.,Road,0.7144970136875092
2025-07-11 20:00:00,Banswara,30.404025529066793,79.10005252372447,Landslide. children trapped in Ukhimath.,Road,0.5515619344179663
2025-07-11 21:00:00,Banswara,30.398200496010304,79.10395523228496,Landslide. children trapped in Sitamata.,Road,0.9132287330538709
2025-07-11 21:00:00,Sitamata,30.495108376514803,79.1540538197642,We have kam rations. madad chahiye,Resource,0.2946008393670816
2025-07-11 21:00:00,Banswara,30.404500619670507,79.10450607146937,We are fas gaye near the bridge.,Rescue,0.2596568187952074
2025-07-11 22:00:00,Banswara,30.401318372121697,79.09948445521978,We have kam khana. send help,Resource,0.3867189440616431
2025-07-11 22:00:00,Chopta,30.5182866454537,79.13172518456076,Urgent stuck here for old man. No medicine.,Medical,0.24660538584903227
2025-07-11 22:00:00,Sitamata,30.502915790437257,79.15289618142795,Urgent stuck here for old man. No doctor.,Medical,0.47618726471884
2025-07-11 23:00:00,Sitamata,30.499944203047026,79.14557558760018,Landslide. children trapped in Gaurikund.,Road,0.5456030515243452
2025-07-11 23:00:00,Sitamata,30.503877041827582,79.14850915012552,We are stuck here near the bridge.,Rescue,0.3207652506866885
2025-07-11 23:00:00,Ukhimath,30.516429916820528,79.20261510631718,Landslide. road blocked in Ukhimath.,Road,0.15853350821380294
2025-07-12 00:00:00,Gaurikund,30.646011226761228,79.07584106806115,Landslide. road blocked in Sitamata.,Road,0.4091090316581305
2025-07-12 00:00:00,Sitamata,30.49572763006364,79.15321860059291,We have kam khana. send help,Resource,0.45048456572955997
2025-07-12 00:00:00,Sitamata,30.49581348780642,79.14584837714085,Urgent evacuate for old man. No medicine.,Medical,0.45312111357824814
2025-07-12 01:00:00,Gaurikund,30.648706421470667,79.08312799567257,We are road blocked near the bridge.,Rescue,0.2871353978780602
2025-07-12 01:00:00,Sitamata,30.50486001063823,79.1525337818526,Landslide. road blocked in Chopta.,Road,0.5736242886919294
2025-07-12 02:00:00,Ukhimath,30.515835007166988,79.20277146915927,Urgent stuck here for old man. No medicine.,Medical,0.2881297927654579
2025-07-12 02:00:00,Chopta,30.524063543850946,79.12611197482306,We are water rising near the bridge.,Rescue,0.3121110046234882
2025-07-12 02:00:00,Banswara,30.395113536447674,79.09968660641994,Landslide. children trapped in Banswara.,Road,0.7463125521454296
2025-07-12 03:00:00,Sitamata,30.49617526246777,79.15149210302117,We are fas gaye near the bridge.,Rescue,0.15940895813403597
2025-07-12 03:00:00,Gaurikund,30.65083368765097,79.08462172548474,We have zero khana. madad chahiye,Resource,0.4730224396327116
2025-07-12 03:00:00,Gaurikund,30.647857120862817,79.0836859912819,Landslide. children trapped in Gaurikund.,Road,0.6874352897618521
2025-07-12 04:00:00,Phata,30.545121544746898,79.05469878826707,We are bachche fass gaye near the bridge.,Rescue,0.5816112697203056
2025-07-12 04:00:00,Banswara,30.40027701109086,79.10492964796119,We are dawaai chahiye near the bridge.,Rescue,0.5455715568490356
2025-07-12 04:00:00,Phata,30.55469302535619,79.0502309784417,jaldi madad chahiye!,Rescue,0.37692714220066037
2025-07-12 05:00:00,Ukhimath,30.521957486889846,79.19954541064769,Urgent stuck here for old man. No doctor.,Medical,0.41469931906763124
2025-07-12 05:00:00,Sitamata,30.50084314311923,79.15401158010492,Urgent stuck here for old man. No doctor.,Medical,0.4137790400420317
2025-07-12 06:00:00,Sitamata,30.504504114840767,79.15390263783891,jaldi bachao!,Rescue,0.6404815947961151
2025-07-12 06:00:00,Banswara,30.401201325978015,79.09777381182981,We have kam rations. send help,Resource,0.32782837639285645
2025-07-12 06:00:00,Ukhimath,30.5196369840494,79.19853352228026,We have zero rations. madad chahiye,Resource,0.19406057986188066
2025-07-12 07:00:00,Phata,30.54577734636965,79.05474394807666,Landslide. road blocked in Sitamata.,Road,0.391828055925436
2025-07-12 07:00:00,Chopta,30.5219816171402,79.13036096366343,Urgent stuck here for old man. No medicine.,Medical,0.5931053722398014
2025-07-12 07:00:00,Gaurikund,30.651847311725536,79.07662616939345,jaldi madad chahiye!,Rescue,0.5068975098534744
2025-07-12 08:00:00,Phata,30.55322537242923,79.05449799913292,Landslide. children trapped in Chopta.,Road,0.9554635922469212
2025-07-12 08:00:00,Phata,30.55113415195936,79.0491824303629,We have zero khana. madad chahiye,Resource,0.46285975419418
2025-07-12 08:00:00,Chopta,30.523660638895002,79.12545218670105,Landslide. children trapped in Gaurikund.,Road,0.9663642416770066
2025-07-12 09:00:00,Chopta,30.51876463366878,79.13310553330781,Urgent evacuate for old man. No doctor.,Medical,0.11318348724862601
2025-07-12 09:00:00,Chopta,30.516504168911034,79.13094130715352,We have kam khana. madad chahiye,Resource,0.5936380646574723
2025-07-12 09:00:00,Gaurikund,30.654699143978146,79.08342118923136,We have kam rations. send help,Resource,0.2904454283155108
2025-07-12 10:00:00,Ukhimath,30.51968693159795,79.19914819502338,Landslide. children trapped in Banswara.,Road,0.9191643523555689
2025-07-12 10:00:00,Sitamata,30.495563754966508,79.15364722376256,Landslide. road blocked in Gaurikund.,Road,0.23670353596535312
2025-07-12 11:00:00,Gaurikund,30.65499717673286,79.08496636837074,We have zero khana. send help,Resource,0.5064505045650388
2025-07-12 11:00:00,Ukhimath,30.522689874151805,79.20444765729883,We have kam khana. madad chahiye,Resource,0.3777158528013137
2025-07-12 11:00:00,Phata,30.5495054413531,79.04629159415151,We are stuck here near the bridge.,Rescue,0.22367405087159883
2025-07-12 12:00:00,Ukhimath,30.521061746344508,79.19728642805504,Urgent evacuate for old man. No medicine.,Medical,0.5770255136293612
2025-07-12 12:00:00,Sitamata,30.50118128240458,79.14858162718033,Urgent evacuate for old man. No medicine.,Medical,0.4358503422029284
2025-07-12 12:00:00,Gaurikund,30.650203077009035,79.08272318391735,We are pani bhar gaya near the bridge.,Rescue,0.43578659779639983
2025-07-12 13:00:00,Gaurikund,30.653521815003185,79.08051906838774,Urgent evacuate for old man. No doctor.,Medical,0.36008175055599667
2025-07-12 13:00:00,Chopta,30.52376653602658,79.12903482866211,We have kam khana. madad chahiye,Resource,0.38046898576769317
2025-07-12 13:00:00,Gaurikund,30.64528782676313,79.08255137255674,We have kam khana. madad chahiye,Resource,0.16700761422532037
2025-07-12 14:00:00,Gaurikund,30.65204079768099,79.07712964161509,We have zero rations. send help,Resource,0.4101547756767323
2025-07-12 14:00:00,Banswara,30.398505875588064,79.10089917686854,We are khana nahi hai near the bridge.,Rescue,0.10727233283394097
2025-07-12 15:00:00,Chopta,30.519374749220237,79.13404158694493,Urgent evacuate for old man. No medicine.,Medical,0.2961220225498662
2025-07-12 15:00:00,Banswara,30.4001398948916,79.1028365301274,We have zero rations. madad chahiye,Resource,0.2741277335116502
2025-07-12 15:00:00,Chopta,30.521220867002278,79.13362363708747,We have zero khana. send help,Resource,0.29827139116063506
2025-07-12 16:00:00,Phata,30.54647073480929,79.0542658762516,Urgent evacuate for old man. No doctor.,Medical,0.574760311828821
2025-07-12 16:00:00,Phata,30.54758244388299,79.04959135756238,We have zero khana. send help,Resource,0.3460581465397691
2025-07-12 16:00:00,Gaurikund,30.64992618093993,79.07828751610288,We have kam khana. madad chahiye,Resource,0.5900162876427385
2025-07-12 17:00:00,Sitamata,30.49740145618778,79.14575863328109,Urgent stuck here for old man. No medicine.,Medical,0.41670042715836286
2025-07-12 17:00:00,Sitamata,30.496519026935122,79.1463882717265,We are pani bhar gaya near the bridge.,Rescue,0.16402291947888623
2025-07-12 17:00:00,Banswara,30.39681880084399,79.09845667283324,Landslide. road blocked in Phata.,Road,0.4204373724016073
2025-07-12 18:00:00,Banswara,30.399739616402627,79.10167557738521,Urgent evacuate for old man. No doctor.,Medical,0.548394204953006
2025-07-12 18:00:00,Ukhimath,30.515408686162665,79.19668935063072,We are rasta band hai near the bridge.,Rescue,0.1961445094043354
2025-07-12 18:00:00,Sitamata,30.496770104842767,79.14588702533757,Urgent evacuate for old man. No medicine.,Medical,0.23929516951597932
2025-07-12 19:00:00,Ukhimath,30.519607787680325,79.19706333718406,We have kam khana. send help,Resource,0.1603179355503004
2025-07-12 19:00:00,Chopta,30.521903948286294,79.1253931213984,jaldi bachao!,Rescue,0.7517086354274285
2025-07-12 20:00:00,Banswara,30.401279003894906,79.09581759031948,Urgent evacuate for old man. No doctor.,Medical,0.4997051994545213
2025-07-12 20:00:00,Banswara,30.40420872400532,79.09561077959854,Urgent stuck here for old man. No doctor.,Medical,0.5367893120533886
2025-07-12 20:00:00,Sitamata,30.502482596903835,79.14684521019358,We are rasta band hai near the bridge.,Rescue,0.5031006398965306
2025-07-12 21:00:00,Banswara,30.39870472102791,79.09984522985191,Landslide. road blocked in Gaurikund.,Road,0.20467466166835516
2025-07-12 21:00:00,Chopta,30.518689136395697,79.12962534716132,We have kam khana. send help,Resource,0.40912738576514796
2025-07-12 21:00:00,Sitamata,30.495366832028907,79.14752436944345,Urgent evacuate for old man. No doctor.,Medical,0.47373546906687825
2025-07-12 22:00:00,Chopta,30.520116774421155,79.13032113485265,We are stuck here near the bridge.,Rescue,0.5476034188435996
2025-07-12 22:00:00,Phata,30.549474123668237,79.05032617266454,Urgent evacuate for old man. No doctor.,Medical,0.15358600566988803
2025-07-12 22:00:00,Gaurikund,30.648772841631043,79.07520071197777,We are khana nahi hai near the bridge.,Rescue,0.2346216154746905
2025-07-12 23:00:00,Chopta,30.517114480069964,79.12827497352177,We have kam rations. madad chahiye,Resource,0.2610395827915891
2025-07-12 23:00:00,Sitamata,30.503905272807398,79.15093592453555,We have kam khana. madad chahiye,Resource,0.1598810659096256
